quote,author,category
"Percy Jackson,"" Hermes said, ""because you have taken on the curse of Achilles, I must spare you. You are in the hands of the Fates now. But you will never speak to me like that again. You have no idea how much I have sacrificed, how much—""His voice broke, and he shrank back to human size. ""My son, my greatest pride . . . my poor May . . .""He sounded so devastated I didn't know what to say. One minute he was ready to vaporize us. Now he looked like he needed a hug.","Rick Riordan, The Last Olympian","hermes, percy-jackson"
I should throw you off this building minus the flying horse and see how heroic you sound on the way down.,"Rick Riordan, The Titan's Curse","mr-d, percy-jackson"
"Then something occurred to me.""Get closer,"" I told Blackjack.He whinnied in protest.""Just within shouting distance,"" I said. ""I need to talk to the statue.""Now I'm sure you've lost it, boss, Blackjack said","Rick Riordan, The Last Olympian","blackjack, percy-jackson"
If my mom told one more story about how cute I looked in the bathtub when I was three years old I was going to burrow into the snow and freeze myself to death.,"Rick Riordan, The Titan's Curse","percy-jackson, sally-jackson"
"Your former friend Luke "" Poseidon corrected. ""He once promised things like that. He was Hermes's pride and joy. Just bear that in mind Percy. Even the bravest can fall.","Rick Riordan, The Titan's Curse","percy-jackson, poseidon"
"You're cute when you're worried, your eyebrows get all scrunched together.","Rick Riordan, The Last Olympian","annabeth-chase, olympians, percy-jackson"
My only thought was to keep him away from Annabeth.,"Rick Riordan, The Last Olympian","percy-jackson, percy-jackson-and-the-olympians, the-last-olympian"
"Paul patted Mrs. O'Leary's snout. The living room shook —BOOM, BOOM, BOOM—which either meant a SWAT team was breaking down the door or Mrs. O'Leary was wagging her tail.I couldn't help but smile.","Rick Riordan, The Last Olympian","mrs-o-leary, paul, percy-jackson"
Annabeth Thalia and I hadn't seen each other in months but between the blizzard and the thought of what we were about to do we were too nervous to talk much. Except for my mom. She talks more when she's nervous. By the time we finally got to Westover Hall it was getting dark and she'd told Annabeth and Thalia every embarrassing baby story there was to tell about me.,"Rick Riordan, The Titan's Curse","percy-jackson, sally-jackson"
Grover started to sniffle and I figured if I didn't cheer him up he'd either start bawling or chewing up my mattress. He tends to eat household objects whenever he gets upset.,"Rick Riordan, The Titan's Curse","grover-underwood, percy-jackson"
Maybe it's okay to still be a kid every once in a while.,Rick Riordan,percy-jackson
"Beckendorf closed eyes tight and brought his hand up to his watch.from that distance, the explosion shook the world. Heat seared the back of my head. The Princess Andromeda blew up from both sides, a massive fireball ofgreen flame roiling into the dark sky, consuming everything....I stared out the window into deep blue water. Beckendorf was supposed to go to college in the fall. He had a girlfriend, lots of friends, his whole life ahead of him. He couldn't be gone.","Rick Riordan, The Last Olympian","beckendorf, percy-jackson"
"You said your mom is the goddess of balance,"" I reminded him. ""The minor gods deserve better, Ethan, but total destruction isn't balance. Kronos doesn't build. He only destroys.",Rick Riordan,"percy-jackson, percy-jackson-and-the-olympians, the-last-olympian"
The Minotaur unstrapped his axe and swung it around. It was beautiful in a harsh I’m~going~togut~you~like~a~fish kind of way. Each of its twin blades was shaped like an omega: Ω—the last letter of the Greek alphabet. Maybe that was because the axe would be the last thing his victims ever saw,"Rick Riordan, The Last Olympian",percy-jackson
I was flying right toward him (the pig) at the speed of demigod-smashing.,"Rick Riordan, The Last Olympian",percy-jackson
"It was almost enough to make me turn vegetarian, except for the pesky fact that I loved cheeseburgers.","Rick Riordan, The Demigod Diaries",percy-jackson
"Street performances?""""A little singing. A little martial arts. Some interpretive dance.""""Wow.""""I know! The Portuguese have taste.",Nico and Gleeson Hedge,"blood-of-olympus, humor, percy-jackson, performance"
"No,"" Frank said. ""I'm only a centurion.""Jason cursed in Latin. ""He means he can't control a whole legion. He's not of high enough rank.""Nico swung back his black sword at another gryphon. ""Well, then, promote him!","Rick Riordan, The House of Hades","authority, centurion, frank-s-promotion, frank-zhang, heroes-of-olympus, house-of-hades, jason-grace, legion, nico-di-angelo, percy-jackson, praetor, promotion, rick-riordan, son-of-mars, the-rise-of-frank-zhang"
"He scowled at Jason. ""And please, I don't like being touched. Don't ever grab me again.","Rick Riordan, The House of Hades","house-of-hades, jason-grace, nico-di-angelo, percy-jackson, rick-riordan"
"If you look at it from any other side, it looks like a pile of enormous deer droppings, but Chiron wouldn't let us call the place the Poop Pile, especially after it had been named for Zeus, who doesn't have much of a sense of humor.","Rick Riordan, The Titan's Curse","percy-jackson, rick-riordan, the-titan-s-curse, zeus"
"No,"" I said. ""I choose the prophecy. It will be about me.""""Why are you saying that?"" she cried. ""You want to be responsible for the whole world?""It was the last thing I wanted, but I didn't say that. I knew I had to step up and claim it.""I can't let Nico be in any more danger,"" I said. ""I owe that much to his sister. I…let themboth down. I'm not going to let that poor kid suffer any more.","Rick Riordan, The Titan's Curse","heroism, percy-jackson, vows"
"Bob says hello,"" he told the stars.","Rick Riordan, The House of Hades","bob-the-titan, feels, percy-jackson, rick-riordan, the-house-of-hades"
"The truth hit him. Jason wasn't quite Roman anymore. His time at Camp Half-Blood had changed him. Reyna had recognized that. Apparently, so did the undead legionnaires. If Jason no longer gave off the right sort of vibe, or aura of a Roman leader...","Rick Riordan, The House of Hades","frank-zhang, heroes-of-olympus, house-of-hades, jason-grace, percy-jackson"
"Correct."" Kekrops sounded bitter, like he regretted his decision. ""My people were the original Athenians--the gemini.""""Like your zodiac sign?"" Percy asked. ""I'm a Leo.""""No, stupid. ""I'm a Leo. You're a Percy.","Rick Riordan, The Blood of Olympus","gemini, kekrops, leo-valdez, percy-jackson, zodiac"
We heard the army before we saw it.The noise was like a cannon barrage combined with a football stadium crowd- like every Patriots fan in New England was charging us with bazookas.,"Rick Riordan, The Last Olympian","humor, percy-jackson"
"Seriously, who curses you with their dying breath and says, I hope your eye twitches!",Rick Riordan,"curses, dying-breath, humor, percy-jackson"
"Percy hefted a bronze grenade. ‘I hope you labelled these right.’ He yelled, ‘Die, Romans!’ and lobbed the grenade over the wall.","Rick Riordan, The Blood of Olympus","good-acting-dude, percy-jackson"
"Annabeth shook her head. ""All these years sneaking around, and we could've just been ourse","Rick Riordan, The Ship of the Dead","magnus-chase, percy-jackson"
We were ten feet away when we triggered the First Law of Percy Jackson,"Rick Riordan, The Dark Prophecy","apollo, percy-jackson"
"Percy's ears turned as pink as Alex's jeans. ""Anyway, maybe we've been looking at this all wrong. I've been tying to teach you sea skills. But the most important thing is to use whatever you've got to hand - your team, your wits, the enemy's own magical stuff.""""And there's no way to plan for that,"" I said.""Exactly!"" Percy said. ""My work here is done!""Annabeth frowned. ""Percy, you're saying the best plan is no plan. As a child of Athena, I can't really endorse that.","Rick Riordan, The Ship of the Dead","magnus-chase, percy-jackson"
"But I suppose if you're friends of Magnus's ..."" He went completely still. His runes faded. Then he leaped out of my hand and flew towards Annabeth, his blade twitching as if he was stiffing the air. ""Where is she? Where are you hiding the babe?""Annabeth backed towards the rail. ""Whoa, there, sword. Personal space?""""Jack, behave,"" Alex said. ""What are you doing?""""She's around here somewhere,"" Jack insisted. He flew to Percy. ""Aha! What's in your pocket, sea boy?""""Excuse me?"" Percy looked a bit nervous about the magical sword hovering at his wais","Rick Riordan, The Ship of the Dead","magnus-chase, percy-jackson"
"The only strange thing about Jackson was the tattoo on the inside of his forearm - a trident as dark as seared wood, with a single line underneath and the letters","Rick Riordan, The Ship of the Dead","humor, magnus-chase, percy-jackson"
"Annabeth frowned. ""Percy's sword is a","Rick Riordan, The Ship of the Dead","magnus-chase, percy-jackson"
"Congratulations, man. What's her name?""""Estelle. It was my grandmother's name. Um, on my mom's side, obviously. Not Poseidon's.""""I approve,"" Alex said. ""Old-fashioned and elegant. Estelle Jac","Rick Riordan, The Ship of the Dead","magnus-chase, percy-jackson"
"We got lots of secrets, Will. You Apollo guys can't have all the fun. Our campers have been excavating the tunnel system under Cabin Nine for almost a century. We still haven't found the end. Anyway, Leo, if you don't mind sleeping in a dead man's bed, it's yours-Jake Suddenly Leo didn't feel like kicking back. He sat up, careful not to touch any of the buttons. The counselor who died-this was his bed-Leo Yeah. Charles Beckendorf-Jake Leo imagined saw blades coming through the mattress, or maybe a grenade sewn inside the pillows. He didn't, like, die IN this bed, did he-LeoNo. In the Titan War, last summer-JakeThe Titan War, which has NOTHING to do with this very fine bed-Leo""The Titans,"" Will said, like Leo was an idiot. The big powerful guys that ruled the world before the gods. They tried to make a comeback last summer. Their leader, Kronos, built a new palace on top of Mount Tam in California. Their armies came to New York and almost destoyed Mount Olympus. A lot of demigods died trying to stop them-WillI'm guessing this wasn't on the news-LeoIt seemed like a fair question, but Will shook his head in disbelief. You didn't hear about Mount St. Helens erupting, or the freak storms across the country, or that building collapsing in St Louis-WillLeo shrugged. Last summer, he'd been on the run from another foster home. Then a truancy officer caught him in New Mexico, and the court sentenced him to the nearest correction facility-the Wilderness School. Guess I was busy-LeoDoesn't matter. You were lucky to miss it. The thing is, Beckendorf was one of the first casualties, and ever since then-JakeYour cabin's been cursed-Leo","Rick Riordan, The Lost Hero","heroes-of-olympus, leo-valdez, percy-jackson, rick-riordan, the-lost-hero"
